invoice_id,customer_id,invoice_date,amount_excluding_vat,vat_rate,total_with_vat
INV-003164,CUST-0297,2025-11-04,89.0,0.19,105.91
INV-003165,CUST-0297,2025-12-04,89.0,0.19,105.91
INV-003166,CUST-0298,2025-07-04,89.0,0.2,106.8
INV-003167,CUST-0298,2025-08-04,89.0,0.2,106.8
INV-003168,CUST-0298,2025-09-04,89.0,0.2,106.8
INV-003169,CUST-0298,10/04/2025,89.0,0.2,106.8
INV-003170,CUST-0298,2025-11-04,89.0,0.2,106.8
INV-003171,CUST-0298,2025-12-04,140.0,0.2,168.0
INV-003172,CUST-0299,2025-07-01 00:00:00,89.0,0.0,89.0
INV-003173,CUST-0299,2025-08-01,89.0,0.0,89.0
INV-003174,CUST-0299,2025-09-01,89.0,0.0,89.0
INV-003175,CUST-0299,2025-10-01,118.0,0.0,118.0
INV-003176,CUST-0299,2025-11-01,118.0,0.0,118.0
INV-003177,CUST-0299,2025-12-01,118.0,0.0,118.0
INV-003178,CUST-0300,2024-12-12,89.0,0.2,106.8
INV-003179,CUST-0300,2025-01-12,89.0,0.2,106.8
INV-003180,CUST-0300,2025-02-12,89.0,0.2,106.8
INV-003181,CUST-0300,2025-03-12,89.0,0.2,106.8
INV-003182,CUST-0300,2025-04-12,89.0,0.2,106.8
INV-003183,CUST-0300,2025-05-12,89.0,0.2,106.8
INV-003184,CUST-0300,2025-06-12,89.0,0.2,106.8
INV-003185,CUST-0300,2025-07-12,89.0,0.2,106.8
INV-003186,CUST-0300,2025-08-12,89.0,0.2,106.8
INV-003187,CUST-0300,2025-09-12,89.0,0.2,106.8
INV-003188,CUST-0300,2025-10-12,89.0,0.2,106.8
INV-003189,CUST-0300,2025-11-12,89.0,0.2,106.8
INV-003190,CUST-0300,2025-12-12,89.0,0.2,106.8
INV-003191,CUST-0301,2024-07-12,89.0,0.0,89.0
INV-003192,CUST-0301,2024-08-12,89.0,0.0,89.0
INV-003193,CUST-0301,2024-09-12,89.0,0.0,89.0
INV-003194,CUST-0301,2024-10-12,89.0,0.0,89.0
INV-003195,CUST-0301,2024-11-12,89.0,0.0,89.0
INV-003196,CUST-0301,2024-12-12,89.0,0.0,89.0
INV-003197,CUST-0301,2025-01-12,89.0,0.0,89.0
INV-003198,CUST-0301,2025-02-12,89.0,0.0,89.0
INV-003199,CUST-0301,2025-03-12,89.0,0.0,89.0
INV-003200,CUST-0301,2025-04-12,89.0,0.0,89.0
INV-003201,CUST-0301,2025-05-12,147.0,0.0,147.0
INV-003202,CUST-0301,2025-06-12,147.0,0.0,147.0
INV-003203,CUST-0301,2025-07-12,114.0,0.0,114.0
INV-003204,CUST-0301,2025-08-12,114.0,0.0,114.0
INV-003205,CUST-0301,2025-09-12,114.0,0.0,114.0
INV-003206,CUST-0301,2025-10-12,114.0,0.0,114.0
INV-003207,CUST-0301,2025-11-12,114.0,0.0,114.0
INV-003208,CUST-0301,2025-12-12,114.0,0.0,114.0
INV-003209,CUST-0302,2024-06-15,89.0,0.2,106.8
INV-003210,CUST-0302,2024-07-15,89.0,0.2,106.8
INV-003211,CUST-0302,2024-08-15,89.0,0.2,106.8
INV-003212,CUST-0302,2024-09-15,89.0,0.2,106.8
INV-003213,CUST-0302,2024-10-15,89.0,0.2,106.8
INV-003214,CUST-0302,2024-11-15,89.0,0.2,106.8
INV-003215,CUST-0302,15-12-2024,89.0,0.2,106.8
INV-003216,CUST-0302,2025-01-15,89.0,0.2,106.8
INV-003217,CUST-0302,2025-02-15,143.0,0.2,171.6
INV-003218,CUST-0302,2025-03-15,143.0,0.2,171.6
INV-003219,CUST-0302,2025-04-15,143.0,0.2,171.6
INV-003220,CUST-0302,2025-05-15,143.0,0.2,171.6
INV-003221,CUST-0302,2025-06-15,143.0,0.2,171.6
INV-003222,CUST-0302,2025-07-15,143.0,0.2,171.6
INV-003223,CUST-0302,2025-08-15,143.0,0.2,171.6
INV-003224,CUST-0302,2025-09-15,143.0,0.2,171.6
INV-003225,CUST-0303,2025-05-09,89.0,0.19,105.91
INV-003226,CUST-0303,2025-06-09,89.0,0.19,105.91
INV-003227,CUST-0303,2025-07-09,89.0,0.19,105.91
INV-003228,CUST-0303,2025-08-09,89.0,0.19,105.91
INV-003229,CUST-0303,2025-09-09,89.0,0.19,105.91
INV-003230,CUST-0303,2025-10-09,89.0,0.19,105.91
INV-003231,CUST-0303,2025-11-09,89.0,0.19,105.91
INV-003232,CUST-0303,2025-12-09,89.0,0.19,105.91
INV-003233,CUST-0304,2025-09-06,125.0,0.0,125.0
INV-003234,CUST-0304,2025-10-06,125.0,0.0,125.0
INV-003235,CUST-0304,2025-11-06,125.0,0.0,125.0
INV-003236,CUST-0304,2025-12-06,184.0,0.0,184.0
INV-003237,CUST-0305,2024-09-27,89.0,0.2,106.8
INV-003238,CUST-0305,2024-10-27,89.0,0.2,106.8
INV-003239,CUST-0305,2024-11-27,89.0,0.2,106.8
INV-003240,CUST-0305,2024-12-27,89.0,0.2,106.8
INV-003241,CUST-0305,2025-01-27,89.0,0.2,106.8
INV-003242,CUST-0305,2025-02-27,89.0,0.2,106.8
INV-003243,CUST-0305,2025-03-27,89.0,0.2,106.8
INV-003244,CUST-0305,2025-04-27,89.0,0.2,106.8
INV-003245,CUST-0305,2025-05-27,136.0,0.2,163.2
INV-003246,CUST-0305,2025-06-27,136.0,0.2,163.2
INV-003247,CUST-0305,2025-07-27,136.0,0.2,163.2
INV-003248,CUST-0305,2025-08-27,136.0,0.2,163.2
INV-003249,CUST-0306,2025-11-24,125.0,0.0,125.0
INV-003250,CUST-0306,2025-12-24,125.0,0.0,125.0
INV-003251,CUST-0307,2024-11-25,89.0,0.2,106.8
INV-003252,CUST-0307,2024-12-25,89.0,0.2,106.8
INV-003253,CUST-0307,2025-01-25,89.0,0.2,106.8
INV-003254,CUST-0307,2025-02-25,89.0,0.2,106.8
INV-003255,CUST-0307,2025-03-25,89.0,0.2,106.8
INV-003256,CUST-0307,2025-04-25,89.0,0.2,106.8
INV-003257,CUST-0307,2025-05-25,141.0,0.2,169.2
INV-003258,CUST-0307,06/25/2025,141.0,0.2,169.2
INV-003259,CUST-0307,25-07-2025,141.0,0.2,169.2
INV-003260,CUST-0307,2025-08-25,141.0,0.2,169.2
INV-003261,CUST-0307,2025-09-25,141.0,0.2,169.2
INV-003262,CUST-0307,2025-10-25,141.0,0.2,169.2
INV-003263,CUST-0307,2025-11-25,141.0,0.2,169.2
INV-003264,CUST-0307,2025-12-25,141.0,0.2,169.2
INV-003265,CUST-0308,2024-02-16,89.0,0.2,106.8
INV-003266,CUST-0308,2024-03-16,89.0,0.2,106.8
INV-003267,CUST-0308,2024-04-16,89.0,0.2,106.8
INV-003268,CUST-0308,2024-05-16,89.0,0.2,106.8
INV-003269,CUST-0308,2024-06-16,89.0,0.2,106.8
INV-003270,CUST-0308,2024-07-16,89.0,0.2,106.8
INV-003271,CUST-0308,2024-08-16,89.0,0.2,106.8
INV-003272,CUST-0308,2024-09-16,89.0,0.2,106.8
INV-003273,CUST-0308,2024-10-16,89.0,0.2,106.8
INV-003274,CUST-0308,2024-11-16,89.0,0.2,106.8
INV-003275,CUST-0308,2024-12-16,89.0,0.2,106.8
INV-003276,CUST-0308,2025-01-16,89.0,0.2,106.8
INV-003277,CUST-0308,2025-02-16,89.0,0.2,106.8
INV-003278,CUST-0308,2025-03-16,89.0,0.2,106.8
INV-003279,CUST-0308,2025-04-16,89.0,0.2,106.8
INV-003280,CUST-0308,2025-05-16,89.0,0.2,106.8
INV-003281,CUST-0308,2025-06-16 00:00:00,89.0,0.2,106.8
INV-003282,CUST-0308,2025-07-16,89.0,0.2,106.8
INV-003283,CUST-0308,2025-08-16,89.0,0.2,106.8
INV-003284,CUST-0308,2025-09-16,89.0,0.2,106.8
INV-003285,CUST-0308,16-10-2025,89.0,0.2,106.8
INV-003286,CUST-0308,2025-11-16,89.0,0.2,106.8
INV-003287,CUST-0308,2025-12-16,89.0,0.2,106.8
INV-003288,CUST-0309,14-08-2025,89.0,0.19,105.91
INV-003289,CUST-0309,2025-09-14,89.0,0.19,105.91
INV-003290,CUST-0309,14-10-2025,89.0,0.19,105.91
INV-003291,CUST-0309,11/14/2025,89.0,0.19,105.91
INV-003292,CUST-0309,2025-12-14,89.0,0.19,105.91
INV-003293,CUST-0310,2025-12-26,125.0,0.0,125.0
INV-003294,CUST-0311,2025-10-11,125.0,0.0,125.0
INV-003295,CUST-0311,2025-11-11,125.0,0.0,125.0
INV-003296,CUST-0311,2025-12-11,125.0,0.0,125.0
INV-003297,CUST-0312,2025-09-16,125.0,0.2,150.0
INV-003298,CUST-0312,2025-10-16,125.0,0.2,150.0
INV-003299,CUST-0312,2025-11-16,125.0,0.2,150.0
INV-003300,CUST-0312,2025-12-16,125.0,0.2,150.0
INV-003301,CUST-0313,2024-07-13,89.0,0.2,106.8
INV-003302,CUST-0313,2024-08-13 00:00:00,89.0,0.2,106.8
INV-003303,CUST-0313,2024-09-13 00:00:00,89.0,0.2,106.8
INV-003304,CUST-0313,2024-10-13,89.0,0.2,106.8
INV-003305,CUST-0313,2024-11-13,89.0,0.2,106.8
INV-003306,CUST-0313,2024-12-13,89.0,0.2,106.8
INV-003307,CUST-0313,2025-01-13,89.0,0.2,106.8
INV-003308,CUST-0313,2025-02-13,89.0,0.2,106.8
INV-003309,CUST-0313,2025-03-13,89.0,0.2,106.8
INV-003310,CUST-0313,2025-04-13,89.0,0.2,106.8
INV-003311,CUST-0313,2025-05-13,89.0,0.2,106.8
INV-003312,CUST-0313,2025-06-13,89.0,0.2,106.8
INV-003313,CUST-0313,13-07-2025,89.0,0.2,106.8
INV-003314,CUST-0313,2025-08-13,89.0,0.2,106.8
INV-003315,CUST-0314,10-05-2025,89.0,0.2,106.8
INV-003316,CUST-0314,2025-06-10,89.0,0.2,106.8
INV-003317,CUST-0314,2025-07-10,89.0,0.2,106.8
INV-003318,CUST-0314,2025-08-10,89.0,0.2,106.8
INV-003319,CUST-0314,2025-09-10,89.0,0.2,106.8
INV-003320,CUST-0314,2025-10-10,89.0,0.2,106.8
INV-003321,CUST-0314,2025-11-10,89.0,0.2,106.8
INV-003322,CUST-0314,2025-12-10,89.0,0.2,106.8
INV-003323,CUST-0315,2024-02-19,89.0,0.19,105.91
INV-003324,CUST-0315,03/19/2024,89.0,0.19,105.91
INV-003325,CUST-0315,2024-04-19,89.0,0.19,105.91
INV-003326,CUST-0315,2024-05-19,89.0,0.19,105.91
INV-003327,CUST-0315,2024-06-19,89.0,0.19,105.91
INV-003328,CUST-0315,2024-07-19,89.0,0.19,105.91
INV-003329,CUST-0316,2024-04-21,89.0,0.0,89.0
INV-003330,CUST-0316,2024-05-21,89.0,0.0,89.0
INV-003331,CUST-0316,2024-06-21,89.0,0.0,89.0
INV-003332,CUST-0316,2024-07-21,89.0,0.0,89.0
INV-003333,CUST-0316,2024-08-21,89.0,0.0,89.0
INV-003334,CUST-0316,2024-09-21,89.0,0.0,89.0
INV-003335,CUST-0316,2024-10-21,118.0,0.0,118.0
INV-003336,CUST-0316,2024-11-21,118.0,0.0,118.0
INV-003337,CUST-0316,2024-12-21,118.0,0.0,118.0
INV-003338,CUST-0316,2025-01-21,118.0,0.0,118.0
INV-003339,CUST-0316,2025-02-21,118.0,0.0,118.0
INV-003340,CUST-0316,2025-03-21,118.0,0.0,118.0
INV-003341,CUST-0316,2025-04-21,118.0,0.0,118.0
INV-003342,CUST-0316,2025-05-21,118.0,0.0,118.0
INV-003343,CUST-0316,21-06-2025,118.0,0.0,118.0
INV-003344,CUST-0316,2025-07-21,118.0,0.0,118.0
INV-003345,CUST-0316,2025-08-21,118.0,0.0,118.0
INV-003346,CUST-0316,2025-09-21 00:00:00,118.0,0.0,118.0
INV-003347,CUST-0316,2025-10-21,118.0,0.0,118.0
INV-003348,CUST-0316,2025-11-21,118.0,0.0,118.0
INV-003349,CUST-0316,2025-12-21,118.0,0.0,118.0
INV-003350,CUST-0317,2024-10-17,89.0,0.0,89.0
INV-003351,CUST-0317,17-11-2024,89.0,0.0,89.0
INV-003352,CUST-0317,2024-12-17,89.0,0.0,89.0
INV-003353,CUST-0317,2025-01-17,89.0,0.0,89.0
INV-003354,CUST-0317,2025-02-17,89.0,0.0,89.0
INV-003355,CUST-0317,2025-03-17,89.0,0.0,89.0
INV-003356,CUST-0317,2025-04-17,89.0,0.0,89.0
INV-003357,CUST-0317,2025-05-17,89.0,0.0,89.0
INV-003358,CUST-0317,2025-06-17,138.0,0.0,138.0
INV-003359,CUST-0317,2025-07-17,138.0,0.0,138.0
INV-003360,CUST-0317,2025-08-17,138.0,0.0,138.0
INV-003361,CUST-0317,2025-09-17,138.0,0.0,138.0
INV-003362,CUST-0317,2025-10-17 00:00:00,138.0,0.0,138.0
INV-003363,CUST-0317,2025-11-17,138.0,0.0,138.0
INV-003364,CUST-0317,2025-12-17,138.0,0.0,138.0
INV-003365,CUST-0318,2025-03-05,89.0,0.0,89.0
INV-003366,CUST-0318,2025-04-05,89.0,0.0,89.0
INV-003367,CUST-0318,2025-05-05,89.0,0.0,89.0
INV-003368,CUST-0318,2025-06-05,137.0,0.0,137.0
INV-003369,CUST-0318,2025-07-05,137.0,0.0,137.0
INV-003370,CUST-0318,2025-08-05,187.0,0.0,187.0
INV-003371,CUST-0318,2025-09-05,187.0,0.0,187.0
INV-003372,CUST-0318,2025-10-05,187.0,0.0,187.0
INV-003373,CUST-0318,2025-11-05,187.0,0.0,187.0
INV-003374,CUST-0318,2025-12-05,187.0,0.0,187.0
INV-003375,CUST-0319,2025-07-26,89.0,0.2,106.8
INV-003376,CUST-0319,2025-08-26,89.0,0.2,106.8
INV-003377,CUST-0319,2025-09-26,89.0,0.2,106.8
INV-003378,CUST-0319,2025-10-26,89.0,0.2,106.8
INV-003379,CUST-0319,2025-11-26,111.0,0.2,133.2
INV-003380,CUST-0319,2025-12-26,111.0,0.2,133.2
INV-003381,CUST-0320,2025-10-06,125.0,0.2,150.0
INV-003382,CUST-0320,2025-11-06,125.0,0.2,150.0
INV-003383,CUST-0320,2025-12-06,125.0,0.2,150.0
INV-003384,CUST-0321,11/04/2025,125.0,0.2,150.0
INV-003385,CUST-0321,2025-12-04,125.0,0.2,150.0
INV-003386,CUST-0322,2024-01-16,89.0,0.0,89.0
INV-003387,CUST-0322,2024-02-16,89.0,0.0,89.0
INV-003388,CUST-0322,2024-03-16,89.0,0.0,89.0
INV-003389,CUST-0322,2024-04-16 00:00:00,89.0,0.0,89.0
INV-003390,CUST-0322,2024-05-16,89.0,0.0,89.0
INV-003391,CUST-0322,2024-06-16,89.0,0.0,89.0
INV-003392,CUST-0322,2024-07-16,89.0,0.0,89.0
INV-003393,CUST-0322,2024-08-16,89.0,0.0,89.0
INV-003394,CUST-0322,09/16/2024,124.0,0.0,124.0
INV-003395,CUST-0322,2024-10-16,124.0,0.0,124.0
INV-003396,CUST-0322,2024-11-16,124.0,0.0,124.0
INV-003397,CUST-0322,2024-12-16,124.0,0.0,124.0
INV-003398,CUST-0322,2025-01-16,124.0,0.0,124.0
INV-003399,CUST-0322,2025-02-16,124.0,0.0,124.0
INV-003400,CUST-0322,2025-03-16,124.0,0.0,124.0
INV-003401,CUST-0322,2025-04-16,124.0,0.0,124.0
INV-003402,CUST-0322,2025-05-16,124.0,0.0,124.0
INV-003403,CUST-0322,2025-06-16,124.0,0.0,124.0
INV-003404,CUST-0322,2025-07-16,124.0,0.0,124.0
INV-003405,CUST-0322,2025-08-16,124.0,0.0,124.0
INV-003406,CUST-0322,2025-09-16,155.0,0.0,155.0
INV-003407,CUST-0322,2025-10-16,155.0,0.0,155.0
INV-003408,CUST-0322,2025-11-16,155.0,0.0,155.0
INV-003409,CUST-0322,2025-12-16,155.0,0.0,155.0
INV-003410,CUST-0323,2025-02-28,89.0,0.2,106.8
INV-003411,CUST-0323,2025-03-28,89.0,0.2,106.8
INV-003412,CUST-0323,04/28/2025,89.0,0.2,106.8
INV-003413,CUST-0323,2025-05-28,89.0,0.2,106.8
INV-003414,CUST-0323,2025-06-28,89.0,0.2,106.8
INV-003415,CUST-0323,2025-07-28,89.0,0.2,106.8
INV-003416,CUST-0323,2025-08-28,123.0,0.2,147.6
INV-003417,CUST-0324,2024-05-06,89.0,0.0,89.0
INV-003418,CUST-0324,2024-06-06,89.0,0.0,89.0
INV-003419,CUST-0324,2024-07-06,89.0,0.0,89.0
INV-003420,CUST-0324,2024-08-06,89.0,0.0,89.0
INV-003421,CUST-0324,2024-09-06,89.0,0.0,89.0
INV-003422,CUST-0324,2024-10-06,89.0,0.0,89.0
INV-003423,CUST-0324,2024-11-06,89.0,0.0,89.0
INV-003424,CUST-0324,2024-12-06,89.0,0.0,89.0
INV-003425,CUST-0324,2025-01-06,89.0,0.0,89.0
INV-003426,CUST-0324,2025-02-06,89.0,0.0,89.0
INV-003427,CUST-0324,2025-03-06,89.0,0.0,89.0
INV-003428,CUST-0324,2025-04-06,89.0,0.0,89.0
INV-003429,CUST-0324,2025-05-06,89.0,0.0,89.0
INV-003430,CUST-0324,2025-06-06,89.0,0.0,89.0
INV-003431,CUST-0324,2025-07-06,89.0,0.0,89.0
INV-003432,CUST-0324,2025-08-06,89.0,0.0,89.0
INV-003433,CUST-0324,2025-09-06,89.0,0.0,89.0
INV-003434,CUST-0324,2025-10-06,89.0,0.0,89.0
INV-003435,CUST-0324,2025-11-06,89.0,0.0,89.0
INV-003436,CUST-0324,2025-12-06,89.0,0.0,89.0
INV-003437,CUST-0325,2024-02-26,89.0,0.19,105.91
INV-003438,CUST-0325,2024-03-26,89.0,0.19,105.91
INV-003439,CUST-0325,2024-04-26,89.0,0.19,105.91
INV-003440,CUST-0325,2024-05-26,89.0,0.19,105.91
INV-003441,CUST-0325,2024-06-26,89.0,0.19,105.91
INV-003442,CUST-0325,2024-07-26,89.0,0.19,105.91
INV-003443,CUST-0325,2024-08-26,89.0,0.19,105.91
INV-003444,CUST-0325,2024-09-26,89.0,0.19,105.91
INV-003445,CUST-0325,2024-10-26,89.0,0.19,105.91
INV-003446,CUST-0325,2024-11-26,89.0,0.19,105.91
INV-003447,CUST-0325,2024-12-26,89.0,0.19,105.91
INV-003448,CUST-0325,2025-01-26,60.0,0.19,71.4
INV-003449,CUST-0325,2025-02-26,60.0,0.19,71.4
INV-003450,CUST-0325,2025-03-26,60.0,0.19,71.4
INV-003451,CUST-0325,2025-04-26 00:00:00,60.0,0.19,71.4
INV-003452,CUST-0325,2025-05-26,60.0,0.19,71.4
INV-003453,CUST-0325,26-06-2025,81.0,0.19,96.39
INV-003454,CUST-0325,2025-07-26,81.0,0.19,96.39
INV-003455,CUST-0325,2025-08-26,81.0,0.19,96.39
INV-003456,CUST-0325,2025-09-26,81.0,0.19,96.39
INV-003457,CUST-0325,2025-10-26,81.0,0.19,96.39
INV-003458,CUST-0325,2025-11-26,81.0,0.19,96.39
INV-003459,CUST-0325,2025-12-26,81.0,0.19,96.39
INV-003460,CUST-0326,2024-11-21,89.0,0.0,89.0
INV-003461,CUST-0326,12/21/2024,89.0,0.0,89.0
INV-003462,CUST-0326,2025-01-21,89.0,0.0,89.0
INV-003463,CUST-0326,2025-02-21,89.0,0.0,89.0
INV-003464,CUST-0326,2025-03-21,126.0,0.0,126.0
INV-003465,CUST-0326,2025-04-21,126.0,0.0,126.0
INV-003466,CUST-0326,2025-05-21,126.0,0.0,126.0
INV-003467,CUST-0326,2025-06-21,126.0,0.0,126.0
INV-003468,CUST-0326,2025-07-21,159.0,0.0,159.0
INV-003469,CUST-0326,2025-08-21,159.0,0.0,159.0
INV-003470,CUST-0327,2025-06-16,89.0,0.0,89.0
INV-003471,CUST-0327,2025-07-16,89.0,0.0,89.0
INV-003472,CUST-0327,2025-08-16,89.0,0.0,89.0
INV-003473,CUST-0328,2024-11-05 00:00:00,89.0,0.0,89.0
INV-003474,CUST-0328,2024-12-05,89.0,0.0,89.0
INV-003475,CUST-0328,01/05/2025,89.0,0.0,89.0
INV-003476,CUST-0328,2025-02-05,89.0,0.0,89.0
INV-003477,CUST-0328,2025-03-05,89.0,0.0,89.0
INV-003478,CUST-0328,2025-04-05,89.0,0.0,89.0
INV-003479,CUST-0328,05-05-2025,89.0,0.0,89.0
INV-003480,CUST-0328,2025-06-05,89.0,0.0,89.0
INV-003481,CUST-0328,2025-07-05,89.0,0.0,89.0
INV-003482,CUST-0328,08/05/2025,89.0,0.0,89.0
INV-003483,CUST-0328,05-09-2025,89.0,0.0,89.0
INV-003484,CUST-0328,2025-10-05,89.0,0.0,89.0
INV-003485,CUST-0328,2025-11-05,89.0,0.0,89.0
INV-003486,CUST-0328,2025-12-05 00:00:00,89.0,0.0,89.0
INV-003487,CUST-0329,2024-11-28,89.0,0.0,89.0
INV-003488,CUST-0329,2024-12-28,89.0,0.0,89.0
INV-003489,CUST-0329,2025-01-28,89.0,0.0,89.0
INV-003490,CUST-0329,2025-02-28,89.0,0.0,89.0
INV-003491,CUST-0329,2025-03-28,125.0,0.0,125.0
INV-003492,CUST-0329,2025-04-28,125.0,0.0,125.0
INV-003493,CUST-0329,2025-05-28,125.0,0.0,125.0
INV-003494,CUST-0329,2025-06-28,125.0,0.0,125.0
INV-003495,CUST-0329,2025-07-28,125.0,0.0,125.0
INV-003496,CUST-0329,2025-08-28,125.0,0.0,125.0
INV-003497,CUST-0329,2025-09-28,125.0,0.0,125.0
INV-003498,CUST-0329,2025-10-28,125.0,0.0,125.0
INV-003499,CUST-0329,28-11-2025,125.0,0.0,125.0
INV-003500,CUST-0329,2025-12-28,125.0,0.0,125.0
INV-003501,CUST-0330,2024-10-26,89.0,0.0,89.0
INV-003502,CUST-0330,2024-11-26,89.0,0.0,89.0
INV-003503,CUST-0330,2024-12-26,89.0,0.0,89.0
INV-003504,CUST-0330,2025-01-26,89.0,0.0,89.0
INV-003505,CUST-0330,2025-02-26,89.0,0.0,89.0
INV-003506,CUST-0330,2025-03-26,89.0,0.0,89.0
INV-003507,CUST-0330,2025-04-26,89.0,0.0,89.0
INV-003508,CUST-0330,2025-05-26,89.0,0.0,89.0
INV-003509,CUST-0330,2025-06-26,89.0,0.0,89.0
INV-003510,CUST-0330,2025-07-26,89.0,0.0,89.0
INV-003511,CUST-0330,2025-08-26,89.0,0.0,89.0
INV-003512,CUST-0331,2025-07-06,89.0,0.19,105.91
INV-003513,CUST-0331,2025-08-06,89.0,0.19,105.91
INV-003514,CUST-0331,2025-09-06,89.0,0.19,105.91
INV-003515,CUST-0331,2025-10-06,89.0,0.19,105.91
INV-003516,CUST-0331,2025-11-06,89.0,0.19,105.91
INV-003517,CUST-0331,2025-12-06,116.0,0.19,138.04
INV-003518,CUST-0332,2025-08-23,125.0,0.0,125.0
INV-003519,CUST-0332,2025-09-23,125.0,0.0,125.0
INV-003520,CUST-0332,2025-10-23 00:00:00,125.0,0.0,125.0
INV-003521,CUST-0332,2025-11-23,125.0,0.0,125.0
INV-003522,CUST-0332,2025-12-23,125.0,0.0,125.0
INV-003523,CUST-0333,2025-05-31,89.0,0.0,89.0
INV-003524,CUST-0333,2025-06-30,89.0,0.0,89.0
INV-003525,CUST-0333,2025-07-31,89.0,0.0,89.0
INV-003526,CUST-0333,31-08-2025,89.0,0.0,89.0
INV-003527,CUST-0333,2025-09-30,128.0,0.0,128.0
INV-003528,CUST-0333,2025-10-31,128.0,0.0,128.0
INV-003529,CUST-0333,2025-11-30,128.0,0.0,128.0
INV-003530,CUST-0333,2025-12-31,128.0,0.0,128.0
INV-003531,CUST-0334,2025-03-10,89.0,0.0,89.0
INV-003532,CUST-0334,2025-04-10,89.0,0.0,89.0
INV-003533,CUST-0334,2025-05-10,89.0,0.0,89.0
INV-003534,CUST-0334,2025-06-10,89.0,0.0,89.0
INV-003535,CUST-0334,2025-07-10,89.0,0.0,89.0
INV-003536,CUST-0334,2025-08-10,89.0,0.0,89.0
INV-003537,CUST-0335,08/04/2024,89.0,0.0,89.0
INV-003538,CUST-0335,2024-09-04 00:00:00,89.0,0.0,89.0
INV-003539,CUST-0335,2024-10-04,89.0,0.0,89.0
INV-003540,CUST-0335,2024-11-04,89.0,0.0,89.0
INV-003541,CUST-0335,2024-12-04,89.0,0.0,89.0
INV-003542,CUST-0335,2025-01-04,89.0,0.0,89.0
INV-003543,CUST-0335,2025-02-04,89.0,0.0,89.0
INV-003544,CUST-0335,2025-03-04,89.0,0.0,89.0
INV-003545,CUST-0335,2025-04-04,89.0,0.0,89.0
INV-003546,CUST-0336,2025-10-13,125.0,0.2,150.0
INV-003547,CUST-0336,2025-11-13,125.0,0.2,150.0
INV-003548,CUST-0336,2025-12-13 00:00:00,156.0,0.2,187.2
INV-003549,CUST-0337,2025-10-26,449.0,0.19,534.31
INV-003550,CUST-0337,11/26/2025,449.0,0.19,534.31
INV-003551,CUST-0338,2024-08-11,449.0,0.19,534.31
INV-003552,CUST-0338,2024-09-11,449.0,0.19,534.31
INV-003553,CUST-0338,2024-10-11,449.0,0.19,534.31
INV-003554,CUST-0338,2024-11-11,449.0,0.19,534.31
INV-003555,CUST-0338,2024-12-11,449.0,0.19,534.31
INV-003556,CUST-0338,2025-01-11,449.0,0.19,534.31
INV-003557,CUST-0338,2025-02-11,449.0,0.19,534.31
INV-003558,CUST-0338,2025-03-11,449.0,0.19,534.31
INV-003559,CUST-0338,2025-04-11,449.0,0.19,534.31
INV-003560,CUST-0338,2025-05-11,449.0,0.19,534.31
INV-003561,CUST-0338,2025-06-11,449.0,0.19,534.31
INV-003562,CUST-0338,2025-07-11,449.0,0.19,534.31
INV-003563,CUST-0338,2025-08-11,619.0,0.19,736.61
INV-003564,CUST-0338,2025-09-11,619.0,0.19,736.61
INV-003565,CUST-0338,2025-10-11,619.0,0.19,736.61
INV-003566,CUST-0338,2025-11-11,970.0,0.19,1154.3
INV-003567,CUST-0338,2025-12-11,970.0,0.19,1154.3
INV-003568,CUST-0339,2025-11-28,449.0,0.2,538.8
INV-003569,CUST-0339,2025-12-28,449.0,0.2,538.8
INV-003570,CUST-0340,2025-03-03,449.0,0.0,449.0
INV-003571,CUST-0340,2025-04-03,449.0,0.0,449.0
INV-003572,CUST-0340,2025-05-03,449.0,0.0,449.0
INV-003573,CUST-0340,2025-06-03,449.0,0.0,449.0
INV-003574,CUST-0340,2025-07-03,449.0,0.0,449.0
INV-003575,CUST-0340,2025-08-03,449.0,0.0,449.0
INV-003576,CUST-0340,03-09-2025,874.0,0.0,874.0
INV-003577,CUST-0340,2025-10-03,874.0,0.0,874.0
INV-003578,CUST-0340,11/03/2025,874.0,0.0,874.0
INV-003579,CUST-0340,2025-12-03,874.0,0.0,874.0
INV-003580,CUST-0341,2025-11-13,449.0,0.0,449.0
INV-003581,CUST-0341,2025-12-13,449.0,0.0,449.0
INV-003582,CUST-0342,2024-06-01,449.0,0.0,449.0
INV-003583,CUST-0342,2024-07-01,449.0,0.0,449.0
INV-003584,CUST-0342,2024-08-01,449.0,0.0,449.0
INV-003585,CUST-0342,2024-09-01,449.0,0.0,449.0
INV-003586,CUST-0342,2024-10-01,449.0,0.0,449.0
INV-003587,CUST-0342,2024-11-01,449.0,0.0,449.0
INV-003588,CUST-0342,2024-12-01,449.0,0.0,449.0
INV-003589,CUST-0342,01-01-2025,620.0,0.0,620.0
INV-003590,CUST-0342,2025-02-01,620.0,0.0,620.0
INV-003591,CUST-0342,2025-03-01 00:00:00,620.0,0.0,620.0
INV-003592,CUST-0342,2025-04-01,620.0,0.0,620.0
INV-003593,CUST-0342,2025-05-01,620.0,0.0,620.0
INV-003594,CUST-0342,2025-06-01,620.0,0.0,620.0
INV-003595,CUST-0342,2025-07-01,620.0,0.0,620.0
INV-003596,CUST-0342,2025-08-01,620.0,0.0,620.0
